TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,25/06/19
TIME,12:22:06
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.482117
XUNITS,1/CM
YUNITS,ABSORBANCE
FIRSTX,  399.6748
LASTX, 4000.1226
NPOINTS,    7469
FIRSTY,     0.01261
MAXY,     0.39615
MINY,    -0.01625
XYDATA
515.8649,0.0242822
516.3470,0.0231047
516.8292,0.0248295
517.3113,0.0283684
517.7934,0.0322081
518.2755,0.0352855
518.7576,0.0373492
519.2397,0.0387443
519.7219,0.0399884
520.2040,0.0414264
520.6861,0.0430716
521.1682,0.0446368
521.6503,0.045691
522.1324,0.0458824
522.6146,0.0451771
523.0967,0.0440036
523.5788,0.0431468
524.0609,0.0433883
524.5430,0.0450748
525.0251,0.0478052
525.5073,0.0504068
525.9894,0.0514257
526.4715,0.0500249
526.9536,0.0465049
527.4357,0.0419203
527.9178,0.0373615
528.4000,0.0335944
528.8821,0.0310759
529.3642,0.0300569
529.8463,0.0306023
530.3284,0.0325296
530.8105,0.035346
531.2927,0.0382649
531.7748,0.040353
532.2569,0.0408226
532.7390,0.0393777
533.2211,0.0363991
533.7032,0.0327834
534.1854,0.0294853
534.6675,0.0270272
535.1496,0.0252532
535.6317,0.0234641
536.1138,0.0206897
536.5959,0.0166922
537.0781,0.0120207
537.5602,0.00770061
538.0423,0.00481493
538.5244,0.00394212
539.0065,0.0048806
539.4886,0.00679201
539.9708,0.00867375
540.4529,0.00989892
540.9350,0.0105106
541.4171,0.0110931
541.8992,0.0123036
542.3813,0.0143548
542.8635,0.0167623
543.3456,0.0185222
543.8277,0.0186381
544.3098,0.0167027
544.7919,0.0132011
545.2740,0.00935452
545.7562,0.00656706
546.2383,0.00574206
546.7204,0.00685004
547.2025,0.00902617
547.6846,0.0111192
548.1667,0.012291
548.6489,0.0123118
549.1310,0.0114939
549.6131,0.0104172
550.0952,0.00962672
550.5773,0.00943602
551.0594,0.00989644
551.5416,0.0108875
552.0237,0.0122153
552.5058,0.0136555
552.9879,0.0149714
553.4700,0.0159714
553.9521,0.0166155
554.4343,0.017084
554.9164,0.0177069
555.3985,0.0187436
555.8806,0.0201365
556.3627,0.0214117
556.8448,0.0218372
557.3270,0.0208035
557.8091,0.0182221
558.2912,0.0146827
558.7733,0.0112442
559.2554,0.00897219
559.7375,0.00848433
560.2197,0.00975
560.7018,0.0122376
561.1839,0.0152997
561.6660,0.0185385
562.1481,0.0219258
562.6302,0.0256303
563.1124,0.0296989
563.5945,0.0338222
564.0766,0.0373598
564.5587,0.0396235
565.0408,0.0402242
565.5229,0.0392742
566.0051,0.0373696
566.4872,0.0353904
566.9693,0.0341846
567.4514,0.034238
567.9335,0.0354861
568.4156,0.0374038
568.8978,0.0393568
569.3799,0.0410216
569.8620,0.0425952
570.3441,0.0446182
570.8262,0.0475226
571.3083,0.0512273
571.7905,0.0550599
572.2726,0.0580524
572.7547,0.0594363
573.2368,0.0589963
573.7189,0.0573168
574.2010,0.054685
574.6832,0.051111
575.1653,0.0465684
575.6474,0.0411302
576.1295,0.0353057
576.6116,0.0300078
577.0938,0.0261061
577.5759,0.023992
578.0580,0.0235091
578.5401,0.024159
579.0222,0.0253159
579.5043,0.0263435
579.9865,0.0266818
580.4686,0.0259931
580.9507,0.0243281
581.4328,0.0221396
581.9149,0.0200574
582.3970,0.0185635
582.8792,0.0177857
583.3613,0.0175039
583.8434,0.0173282
584.3255,0.0169285
584.8076,0.0161744
585.2897,0.0150953
585.7719,0.0137324
586.2540,0.0120539
586.7361,0.010022
587.2182,0.00773302
587.7003,0.00547443
588.1824,0.00361665
588.6646,0.00240923
589.1467,0.00185117
589.6288,0.00174077
590.1109,0.00183939
590.5930,0.00199556
591.0751,0.00214257
591.5573,0.0022094
592.0394,0.00206663
592.5215,0.00159814
593.0036,0.000838507
593.4857,2.74505E-005
593.9678,-0.00047238
594.4500,-0.00032793
594.9321,0.000622331
595.4142,0.00229549
595.8963,0.00439721
596.3784,0.00654608
596.8605,0.00841064
597.3427,0.00978149
597.8248,0.0105696
598.3069,0.0107789
598.7890,0.0104975
599.2711,0.0099136
599.7532,0.00932108
600.2354,0.00906207
600.7175,0.00938854
601.1996,0.0103045
601.6817,0.0114982
602.1638,0.0124321
602.6459,0.0125728
603.1281,0.0116694
603.6102,0.00993761
604.0923,0.00800761
604.5744,0.00662041
605.0565,0.00625127
